20,2013-10-01,4,MOVE,1996.4068,98.0,15:15:00,16:53:00,3,1|2013-10-01 15:15:00|7.002685622|80.05725693;2|2013-10-01 15:16:00|7.020651846|80.05725693;3|2013-10-01 16:53:00|7.002685622|80.05725693
21,2013-10-01,1,MOVE,1996.4068,266.0,13:21:00,17:47:00,2,1|2013-10-01 13:21:00|6.885905166|79.90454402;2|2013-10-01 17:47:00|6.90387139|79.90454402
22,2013-10-01,1,MOVE,145685.9346,807.0,04:12:00,17:39:00,4,1|2013-10-01 04:12:00|7.137432302|81.05438236;2|2013-10-01 06:30:00|7.48777367|81.32387572;3|2013-10-01 16:10:00|7.290145206|80.65014232;4|2013-10-01 17:39:00|7.029634958|80.62319298
23,2013-10-01,1,MOVE,0.0,0.0,07:18:00,08:09:00,2,1|2013-10-01 07:18:00|7.056584294|80.52437875;2|2013-10-01 08:09:00|6.984719398|80.61420987
23,2013-10-01,2,STAY,0.0,26.0,08:09:00,08:35:00,2,1|2013-10-01 08:09:00|6.984719|80.61421
23,2013-10-01,3,MOVE,52606.0359,543.0,08:35:00,17:38:00,7,1|2013-10-01 08:35:00|6.984719398|80.61420987;2|2013-10-01 11:33:00|7.047601182|80.64115921;3|2013-10-01 13:48:00|7.056584294|80.53336186;4|2013-10-01 16:13:00|7.056584294|80.52437875;5|2013-10-01 16:46:00|6.984719398|80.61420987;6|2013-10-01 17:29:00|7.056584294|80.52437875;7|2013-10-01 17:38:00|7.047601182|80.64115921
24,2013-10-01,1,MOVE,0.0,0.0,13:35:00,13:35:00,1,1|2013-10-01 13:35:00|6.257087326|80.05725693
25,2013-10-01,1,STAY,0.0,574.0,08:36:00,18:10:00,8,1|2013-10-01 08:36:00|6.930821|79.859628
25,2013-10-01,2,MOVE,2404.7343,46.0,18:10:00,18:56:00,3,1|2013-10-01 18:10:00|6.930820726|79.85962846;2|2013-10-01 18:38:00|6.921837614|79.85064535;3|2013-10-01 18:56:00|6.939803838|79.85962846
26,2013-10-01,1,MOVE,16935.6658,157.0,03:46:00,08:14:00,4,1|2013-10-01 03:46:00|9.14964939|80.27285162;2|2013-10-01 06:20:00|9.10473383|80.32675029;3|2013-10-01 06:23:00|9.068801382|80.29081784;4|2013-10-01 08:14:00|9.10473383|80.32675029
26,2013-10-01,2,STAY,0.0,36.0,08:14:00,08:50:00,2,1|2013-10-01 08:14:00|9.104734|80.32675
26,2013-10-01,3,MOVE,0.0,0.0,08:50:00,08:57:00,2,1|2013-10-01 08:50:00|9.10473383|80.32675029;2|2013-10-01 08:57:00|9.068801382|80.29081784
26,2013-10-01,4,STAY,0.0,230.0,08:57:00,12:47:00,3,1|2013-10-01 08:57:00|9.068801|80.290818
26,2013-10-01,5,MOVE,5611.371,56.0,12:47:00,14:12:00,3,1|2013-10-01 12:47:00|9.068801382|80.29081784;2|2013-10-01 13:43:00|9.10473383|80.32675029;3|2013-10-01 14:12:00|9.068801382|80.29081784
26,2013-10-01,6,STAY,0.0,113.0,14:12:00,16:05:00,8,1|2013-10-01 14:12:00|9.068801|80.290818
26,2013-10-01,7,MOVE,11222.742,126.0,16:05:00,18:51:00,7,1|2013-10-01 16:05:00|9.068801382|80.29081784;2|2013-10-01 16:38:00|9.10473383|80.32675029;3|2013-10-01 16:45:00|9.068801382|80.29081784;4|2013-10-01 16:46:00|9.068801382|80.29081784;5|2013-10-01 16:49:00|9.068801382|80.29081784;6|2013-10-01 18:11:00|9.10473383|80.32675029;7|2013-10-01 18:51:00|9.068801382|80.29081784
26,2013-10-01,8,STAY,0.0,115.0,18:51:00,20:46:00,3,1|2013-10-01 18:51:00|9.068801|80.290818
26,2013-10-01,9,MOVE,0.0,0.0,20:46:00,22:09:00,2,1|2013-10-01 20:46:00|9.068801382|80.29081784;2|2013-10-01 22:09:00|9.10473383|80.32675029
26,2013-10-01,10,STAY,0.0,21.0,22:09:00,22:30:00,3,1|2013-10-01 22:09:00|9.104734|80.32675
