1,2013-10-02,1,MOVE,0.0,0.0,09:18:44,11:34:39,2,1|2013-10-02 09:18:44|8.34116931|81.0094668;2|2013-10-02 11:34:39|7.478790558|80.6321761
1,2013-10-02,2,STAY,0.0,695.05,11:34:39,23:09:42,6,1|2013-10-02 11:34:39|7.478791|80.632176
2,2013-10-02,1,MOVE,0.0,0.0,08:16:03,09:05:32,2,1|2013-10-02 08:16:03|6.867938942|81.34184194;2|2013-10-02 09:05:32|6.894888278|81.40472373
2,2013-10-02,2,STAY,0.0,323.2333,09:05:32,14:28:46,2,1|2013-10-02 09:05:32|6.894888|81.404724
2,2013-10-02,3,MOVE,8474.8144,89.1,14:28:46,17:15:15,3,1|2013-10-02 14:28:46|6.894888278|81.40472373;2|2013-10-02 15:57:52|6.867938942|81.33285883;3|2013-10-02 17:15:15|6.894888278|81.40472373
2,2013-10-02,4,STAY,0.0,162.55,17:15:15,19:57:48,5,1|2013-10-02 17:15:15|6.894888|81.404724
2,2013-10-02,5,MOVE,39275.6667,97.0667,19:57:48,21:34:52,2,1|2013-10-02 19:57:48|6.894888278|81.40472373;2|2013-10-02 21:34:52|7.21828031|81.54845352
3,2013-10-02,1,STAY,0.0,80.55,06:06:33,07:27:06,3,1|2013-10-02 06:06:33|6.984719|79.886578
3,2013-10-02,2,MOVE,109311.8318,406.4167,07:27:06,14:28:11,21,1|2013-10-02 07:27:06|6.984719398|79.8865778;2|2013-10-02 07:54:18|6.984719398|79.87759469;3|2013-10-02 09:06:07|6.939803838|79.85064535;4|2013-10-02 09:42:56|6.984719398|79.8865778;5|2013-10-02 09:52:58|6.930820726|79.85064535;6|2013-10-02 10:00:53|6.939803838|79.85064535;7|2013-10-02 10:13:54|6.966753174|79.87759469;8|2013-10-02 10:24:12|6.984719398|79.8865778;9|2013-10-02 11:20:09|6.912854502|79.85962846;10|2013-10-02 11:38:07|6.966753174|79.87759469;11|2013-10-02 11:38:18|6.966753174|79.87759469;12|2013-10-02 11:54:03|6.957770062|79.86861158;13|2013-10-02 11:57:47|6.939803838|79.85064535;14|2013-10-02 12:06:32|6.894888278|79.85962846;15|2013-10-02 12:10:16|6.894888278|79.85962846;16|2013-10-02 12:19:51|6.921837614|79.85962846;17|2013-10-02 12:50:07|6.894888278|79.85962846;18|2013-10-02 13:17:20|6.921837614|79.85962846;19|2013-10-02 13:23:40|6.894888278|79.85962846;20|2013-10-02 14:13:31|6.939803838|79.85064535;21|2013-10-02 14:28:11|6.894888278|79.85962846
3,2013-10-02,3,STAY,0.0,479.75,14:28:11,22:27:56,7,1|2013-10-02 14:28:11|6.894888|79.859628
4,2013-10-02,1,STAY,0.0,1016.8667,06:58:49,23:55:41,13,1|2013-10-02 06:58:49|6.131324|80.102172
5,2013-10-02,1,STAY,0.0,738.6667,09:22:27,21:41:07,8,1|2013-10-02 09:22:27|7.317095|79.841662
6,2013-10-02,1,STAY,0.0,182.2833,01:55:37,04:57:54,2,1|2013-10-02 01:55:37|7.020652|79.895561
6,2013-10-02,2,MOVE,76430.3135,66.0833,04:57:54,06:05:38,3,1|2013-10-02 04:57:54|7.020651846|79.89556091;2|2013-10-02 06:03:59|7.362010102|80.49742942;3|2013-10-02 06:05:38|7.020651846|79.89556091
6,2013-10-02,3,STAY,0.0,60.75,06:05:38,07:06:23,6,1|2013-10-02 06:05:38|7.020652|79.895561
6,2013-10-02,4,MOVE,18289.3486,107.8667,07:06:23,09:36:49,8,1|2013-10-02 07:06:23|7.020651846|79.89556091;2|2013-10-02 07:14:14|7.029634958|79.90454402;3|2013-10-02 07:15:34|7.020651846|79.89556091;4|2013-10-02 08:14:58|6.939803838|79.84166224;5|2013-10-02 08:27:48|7.020651846|79.89556091;6|2013-10-02 08:51:15|6.984719398|79.8865778;7|2013-10-02 08:54:15|7.002685622|79.89556091;8|2013-10-02 09:36:49|7.020651846|79.89556091
6,2013-10-02,5,STAY,0.0,150.0,09:36:49,12:06:49,6,1|2013-10-02 09:36:49|7.020652|79.895561
6,2013-10-02,6,MOVE,11978.4409,34.8667,12:06:49,12:58:49,3,1|2013-10-02 12:06:49|7.020651846|79.89556091;2|2013-10-02 12:41:41|6.912854502|79.89556091;3|2013-10-02 12:58:49|7.020651846|79.89556091
6,2013-10-02,7,STAY,0.0,29.0833,12:58:49,13:27:54,2,1|2013-10-02 12:58:49|7.020652|79.895561
6,2013-10-02,8,MOVE,990.7188,15.1,13:27:54,14:05:46,3,1|2013-10-02 13:27:54|7.020651846|79.89556091;2|2013-10-02 13:43:00|7.020651846|79.90454402;3|2013-10-02 14:05:46|7.020651846|79.89556091
6,2013-10-02,9,STAY,0.0,216.3,14:05:46,17:42:04,10,1|2013-10-02 14:05:46|7.020652|79.895561
6,2013-10-02,10,MOVE,990.7188,33.5333,17:42:04,19:21:21,3,1|2013-10-02 17:42:04|7.020651846|79.89556091;2|2013-10-02 18:15:36|7.020651846|79.90454402;3|2013-10-02 19:21:21|7.020651846|79.89556091
6,2013-10-02,11,STAY,0.0,183.7667,19:21:21,22:25:07,7,1|2013-10-02 19:21:21|7.020652|79.895561
7,2013-10-02,1,STAY,0.0,779.7167,07:58:39,20:58:22,7,1|2013-10-02 07:58:39|7.64947|80.515396
9,2013-10-02,1,STAY,0.0,466.5833,07:20:09,15:06:44,4,1|2013-10-02 07:20:09|7.954895|81.440656
9,2013-10-02,2,MOVE,8558.825,255.55,15:06:44,19:22:17,2,1|2013-10-02 15:06:44|7.954895494|81.44065618;2|2013-10-02 19:22:17|8.017777278|81.48557174
10,2013-10-02,1,MOVE,10063.3873,807.5333,07:03:32,20:31:04,4,1|2013-10-02 07:03:32|7.092516742|80.1111556;2|2013-10-02 14:17:06|7.12844919|80.1111556;3|2013-10-02 16:59:24|7.146415414|80.10217249;4|2013-10-02 20:31:04|7.092516742|80.1111556
11,2013-10-02,1,MOVE,10250.5868,501.4667,12:17:20,20:38:48,4,1|2013-10-02 12:17:20|6.849972718|79.92251025;2|2013-10-02 13:04:53|6.894888278|79.87759469;3|2013-10-02 17:34:12|6.840989606|79.92251025;4|2013-10-02 20:38:48|6.840989606|79.90454402
12,2013-10-02,1,MOVE,0.0,0.0,14:09:12,17:19:21,2,1|2013-10-02 14:09:12|6.939803838|79.85064535;2|2013-10-02 17:19:21|6.930820726|80.00335826
12,2013-10-02,2,STAY,0.0,22.9167,17:19:21,17:42:16,2,1|2013-10-02 17:19:21|6.930821|80.003358
12,2013-10-02,3,MOVE,5626.0438,284.4333,17:42:16,22:26:42,4,1|2013-10-02 17:42:16|6.930820726|80.00335826;2|2013-10-02 18:12:31|6.94878695|80.02132448;3|2013-10-02 19:00:58|6.930820726|80.00335826;4|2013-10-02 22:26:42|6.94878695|80.02132448
13,2013-10-02,1,STAY,0.0,237.85,11:01:49,14:59:40,3,1|2013-10-02 11:01:49|6.867939|79.859628
13,2013-10-02,2,STAY,0.0,190.9667,14:59:40,18:15:38,2,1|2013-10-02 14:59:40|6.867939|79.859628
13,2013-10-02,3,MOVE,0.0,0.0,18:15:38,18:20:38,2,1|2013-10-02 18:15:38|6.867938942|79.85962846;2|2013-10-02 18:20:38|6.867938942|79.86861158
13,2013-10-02,4,STAY,0.0,251.7667,18:20:38,22:37:24,2,1|2013-10-02 18:20:38|6.867939|79.868612
13,2013-10-02,5,MOVE,1406.6104,5.0,22:37:24,22:42:24,2,1|2013-10-02 22:37:24|6.867938942|79.86861158;2|2013-10-02 22:42:24|6.876922054|79.87759469
14,2013-10-02,1,STAY,0.0,320.9,10:36:46,10:36:46,1,1|2013-10-02 10:36:46|6.930821|79.868612
14,2013-10-02,2,MOVE,0.0,6.8833,15:57:40,16:04:33,2,1|2013-10-02 15:57:40|6.921837614|79.86861158;2|2013-10-02 16:04:33|6.921837614|79.86861158
15,2013-10-02,1,STAY,0.0,560.6,11:24:36,20:45:12,4,1|2013-10-02 11:24:36|6.778108|79.94946
16,2013-10-02,1,STAY,0.0,577.5,09:21:31,18:59:01,8,1|2013-10-02 09:21:31|9.67067|80.012341
17,2013-10-02,1,STAY,0.0,504.3,07:07:23,15:31:41,2,1|2013-10-02 07:07:23|6.598446|80.47048
18,2013-10-02,1,STAY,0.0,254.05,06:42:11,10:56:14,4,1|2013-10-02 06:42:11|7.703368|81.674217
18,2013-10-02,2,MOVE,45090.1791,504.9167,10:56:14,19:21:09,10,1|2013-10-02 10:56:14|7.703368358|81.67421709;2|2013-10-02 11:33:17|7.604554126|81.71014954;3|2013-10-02 12:11:56|7.703368358|81.67421709;4|2013-10-02 12:57:42|7.71235147|81.70116642;5|2013-10-02 13:17:02|7.685402134|81.73709887;6|2013-10-02 13:44:34|7.703368358|81.67421709;7|2013-10-02 15:54:50|7.775233254|81.6113353;8|2013-10-02 18:09:11|7.75726703|81.63828464;9|2013-10-02 18:40:20|7.685402134|81.71913265;10|2013-10-02 19:21:09|7.703368358|81.67421709
19,2013-10-02,1,MOVE,14216.0479,235.35,11:21:55,15:51:50,4,1|2013-10-02 11:21:55|6.975736286|80.01234137;2|2013-10-02 11:51:33|6.957770062|79.91352714;3|2013-10-02 15:17:16|6.984719398|79.98539203;4|2013-10-02 15:51:50|6.939803838|79.86861158
19,2013-10-02,2,STAY,0.0,224.15,15:51:50,19:40:59,2,1|2013-10-02 15:51:50|6.939804|79.868612
19,2013-10-02,3,MOVE,19557.0744,238.9,19:40:59,23:39:53,4,1|2013-10-02 19:40:59|6.939803838|79.86861158;2|2013-10-02 19:45:59|6.939803838|79.85962846;3|2013-10-02 20:32:05|6.957770062|79.91352714;4|2013-10-02 23:39:53|6.966753174|79.98539203
20,2013-10-02,1,MOVE,0.0,0.0,10:15:44,11:15:16,2,1|2013-10-02 10:15:44|7.029634958|80.03030759;2|2013-10-02 11:15:16|7.002685622|80.05725693
20,2013-10-02,2,STAY,0.0,256.5167,11:15:16,15:31:47,2,1|2013-10-02 11:15:16|7.002686|80.057257
20,2013-10-02,3,MOVE,13977.7661,438.6833,15:31:47,22:50:28,4,1|2013-10-02 15:31:47|7.002685622|80.05725693;2|2013-10-02 21:28:18|6.957770062|80.00335826;3|2013-10-02 22:32:38|7.029634958|80.03030759;4|2013-10-02 22:50:28|7.020651846|80.05725693
21,2013-10-02,1,MOVE,5341.9935,258.7,14:59:50,19:18:32,2,1|2013-10-02 14:59:50|6.885905166|79.90454402;2|2013-10-02 19:18:32|6.90387139|79.94945958
23,2013-10-02,1,MOVE,36728.4836,387.5833,07:44:35,14:23:32,5,1|2013-10-02 07:44:35|6.94878695|80.53336186;2|2013-10-02 13:04:37|6.984719398|80.61420987;3|2013-10-02 13:58:04|7.08353363|80.6321761;4|2013-10-02 14:12:10|7.002685622|80.47946319;5|2013-10-02 14:23:32|6.984719398|80.61420987
23,2013-10-02,2,STAY,0.0,54.25,14:23:32,15:17:47,2,1|2013-10-02 14:23:32|6.984719|80.61421
23,2013-10-02,3,MOVE,0.0,0.0,15:17:47,15:45:04,2,1|2013-10-02 15:17:47|6.984719398|80.61420987;2|2013-10-02 15:45:04|7.08353363|80.6321761
23,2013-10-02,4,STAY,0.0,217.7167,15:45:04,19:22:47,2,1|2013-10-02 15:45:04|7.083534|80.632176
25,2013-10-02,1,STAY,0.0,628.0167,06:52:09,17:20:10,8,1|2013-10-02 06:52:09|6.930821|79.859628
25,2013-10-02,2,MOVE,0.0,0.0,17:20:10,18:01:29,2,1|2013-10-02 17:20:10|6.930820726|79.85962846;2|2013-10-02 18:01:29|6.939803838|79.85962846
25,2013-10-02,3,STAY,0.0,157.2833,18:01:29,20:43:46,2,1|2013-10-02 18:01:29|6.939804|79.859628
25,2013-10-02,4,MOVE,998.2034,5.0,20:43:46,20:48:46,2,1|2013-10-02 20:43:46|6.939803838|79.85962846;2|2013-10-02 20:48:46|6.930820726|79.85962846
26,2013-10-02,1,MOVE,38067.8774,102.5,06:08:55,08:53:20,3,1|2013-10-02 06:08:55|9.068801382|80.29081784;2|2013-10-02 07:51:25|8.781341798|80.47946319;3|2013-10-02 08:53:20|9.068801382|80.29081784
26,2013-10-02,2,STAY,0.0,170.95,08:53:20,11:44:17,5,1|2013-10-02 08:53:20|9.068801|80.290818
26,2013-10-02,3,MOVE,11222.742,189.9667,11:44:17,16:10:31,6,1|2013-10-02 11:44:17|9.068801382|80.29081784;2|2013-10-02 13:07:51|9.10473383|80.32675029;3|2013-10-02 14:04:01|9.068801382|80.29081784;4|2013-10-02 14:17:41|9.068801382|80.29081784;5|2013-10-02 14:54:15|9.10473383|80.32675029;6|2013-10-02 16:10:31|9.068801382|80.29081784
26,2013-10-02,4,STAY,0.0,57.8333,16:10:31,17:08:21,4,1|2013-10-02 16:10:31|9.068801|80.290818
26,2013-10-02,5,MOVE,11222.742,95.2167,17:08:21,19:30:45,6,1|2013-10-02 17:08:21|9.068801382|80.29081784;2|2013-10-02 18:03:51|9.10473383|80.32675029;3|2013-10-02 18:14:37|9.068801382|80.29081784;4|2013-10-02 18:26:41|9.068801382|80.29081784;5|2013-10-02 18:43:34|9.10473383|80.32675029;6|2013-10-02 19:30:45|9.068801382|80.29081784
26,2013-10-02,6,STAY,0.0,66.75,19:30:45,20:37:30,2,1|2013-10-02 19:30:45|9.068801|80.290818
26,2013-10-02,7,MOVE,5611.371,175.0167,20:37:30,23:32:31,2,1|2013-10-02 20:37:30|9.068801382|80.29081784;2|2013-10-02 23:32:31|9.10473383|80.32675029
27,2013-10-02,1,STAY,0.0,287.4,07:30:12,12:17:36,3,1|2013-10-02 07:30:12|9.104734|80.32675
27,2013-10-02,2,MOVE,0.0,0.0,12:17:36,13:38:08,2,1|2013-10-02 12:17:36|9.10473383|80.32675029;2|2013-10-02 13:38:08|9.068801382|80.08420626
27,2013-10-02,3,STAY,0.0,17.0833,13:38:08,13:55:13,2,1|2013-10-02 13:38:08|9.068801|80.084206
27,2013-10-02,4,MOVE,0.0,0.0,13:55:13,14:52:19,2,1|2013-10-02 13:55:13|9.068801382|80.08420626;2|2013-10-02 14:52:19|9.158632502|80.28183473
27,2013-10-02,5,STAY,0.0,40.7167,14:52:19,15:33:02,2,1|2013-10-02 14:52:19|9.158633|80.281835
