1,STAY,44534,2013-10-01 00:00:00,80.62189153,7.47085595,44534,2013-10-01 22:10:00,80.62189153,7.47085595,0.000,79800,0.000,1|2013-10-01 00:00:00|7.47085595|80.62189153|44534;2|2013-10-01 22:10:00|7.47085595|80.62189153|44534
1,MOVE,-1,2013-10-01 22:10:00,80.62189153,7.47085595,-1,2013-10-01 22:49:00,81.00946700,8.34116900,105313.942,2340,162.021,1|2013-10-01 22:10:00|7.47085595|80.62189153|-1;2|2013-10-01 22:41:00|8.34116900|81.00946700|-1;3|2013-10-01 22:49:00|8.34116900|81.00946700|-1
1,STAY,-1,2013-10-01 22:49:00,81.00946700,8.34116900,-1,2013-10-01 23:59:59,81.00946700,8.34116900,0.000,4259,0.000,1|2013-10-01 22:49:00|8.34116900|81.00946700|-1;2|2013-10-01 23:59:59|8.34116900|81.00946700|-1
2,STAY,-1,2013-10-01 00:00:00,81.53048700,7.27217900,-1,2013-10-01 06:53:00,81.53048700,7.27217900,0.000,24780,0.000,1|2013-10-01 00:00:00|7.27217900|81.53048700|-1;2|2013-10-01 06:53:00|7.27217900|81.53048700|-1
2,MOVE,-1,2013-10-01 06:53:00,81.53048700,7.27217900,-1,2013-10-01 15:57:00,81.40472400,6.89488800,43977.442,32640,4.850,1|2013-10-01 06:53:00|7.27217900|81.53048700|-1;2|2013-10-01 10:33:00|6.89488800|81.40472400|-1;3|2013-10-01 10:59:00|6.86793900|81.34184200|-1;4|2013-10-01 15:57:00|6.89488800|81.40472400|-1
2,STAY,-1,2013-10-01 15:57:00,81.40472400,6.89488800,-1,2013-10-01 19:35:00,81.40472400,6.89488800,0.000,13080,0.000,1|2013-10-01 15:57:00|6.89488800|81.40472400|-1;2|2013-10-01 19:35:00|6.89488800|81.40472400|-1
2,MOVE,-1,2013-10-01 19:35:00,81.40472400,6.89488800,37609,2013-10-01 21:40:00,81.53713022,7.21442260,38245.843,7500,18.358,1|2013-10-01 19:35:00|6.89488800|81.40472400|-1;2|2013-10-01 19:58:00|7.24523000|81.59336900|-1;3|2013-10-01 20:28:00|6.89488800|81.40472400|-1;4|2013-10-01 21:40:00|7.21442260|81.53713022|37609
2,STAY,37609,2013-10-01 21:40:00,81.53713022,7.21442260,37609,2013-10-01 23:59:59,81.53713022,7.21442260,0.000,8399,0.000,1|2013-10-01 21:40:00|7.21442260|81.53713022|37609;2|2013-10-01 23:59:59|7.21442260|81.53713022|37609
3,STAY,30897,2013-10-01 00:00:00,79.88110258,6.98539385,30897,2013-10-01 09:10:00,79.88110258,6.98539385,0.000,33000,0.000,1|2013-10-01 00:00:00|6.98539385|79.88110258|30897;2|2013-10-01 09:10:00|6.98539385|79.88110258|30897
3,MOVE,-1,2013-10-01 09:10:00,79.88110258,6.98539385,28385,2013-10-01 13:59:00,79.86313472,6.89792085,9875.362,17340,2.050,1|2013-10-01 09:10:00|6.98539385|79.88110258|-1;2|2013-10-01 09:10:00|6.98471900|79.87759500|-1;3|2013-10-01 09:13:00|6.84997300|79.86861200|-1;4|2013-10-01 09:24:00|6.93082100|79.85064500|-1;5|2013-10-01 09:49:00|6.93980400|79.85064500|-1;6|2013-10-01 09:56:00|6.98471900|79.87759500|-1;7|2013-10-01 09:58:00|6.98471900|79.88657800|-1;8|2013-10-01 10:23:00|6.93980400|79.85064500|-1;9|2013-10-01 10:40:00|6.93082100|79.85064500|-1;10|2013-10-01 11:34:00|6.95777000|79.86861200|-1;11|2013-10-01 11:34:00|6.96675300|79.86861200|-1;12|2013-10-01 11:37:00|6.98471900|79.87759500|-1;13|2013-10-01 11:39:00|6.96675300|79.88657800|-1;14|2013-10-01 11:47:00|6.93082100|79.85064500|-1;15|2013-10-01 11:57:00|6.93082100|79.85064500|-1;16|2013-10-01 13:59:00|6.89792085|79.86313472|28385
