14,STAY,29390,2013-10-02 00:00:00,79.86564935,6.92842885,29390,2013-10-02 10:36:46,79.86564935,6.92842885,0.000,38206,0.000,1|2013-10-02 00:00:00|6.92842885|79.86564935|29390;2|2013-10-02 10:36:46|6.92842885|79.86564935|29390
14,UNKNOWN,-1,2013-10-02 10:36:46,79.86564935,6.92842885,29139,2013-10-02 15:57:40,79.86494020,6.92001885,933.361,19254,0.175,1|2013-10-02 10:36:46|6.92842885|79.86564935|-1;2|2013-10-02 15:57:40|6.92001885|79.86494020|29139
14,STAY,29139,2013-10-02 15:57:40,79.86494020,6.92001885,29139,2013-10-02 23:59:59,79.86494020,6.92001885,0.000,28939,0.000,1|2013-10-02 15:57:40|6.92001885|79.86494020|29139;2|2013-10-02 23:59:59|6.92001885|79.86494020|29139
15,STAY,-1,2013-10-02 00:00:00,79.94946000,6.77810800,-1,2013-10-02 23:59:59,79.94946000,6.77810800,0.000,86399,0.000,1|2013-10-02 00:00:00|6.77810800|79.94946000|-1;2|2013-10-02 23:59:59|6.77810800|79.94946000|-1
16,STAY,105961,2013-10-02 00:00:00,80.01481814,9.66677905,105961,2013-10-02 23:59:59,80.01481814,9.66677905,0.000,86399,0.000,1|2013-10-02 00:00:00|9.66677905|80.01481814|105961;2|2013-10-02 23:59:59|9.66677905|80.01481814|105961
17,STAY,-1,2013-10-02 00:00:00,80.47048000,6.59844600,-1,2013-10-02 23:59:59,80.47048000,6.59844600,0.000,86399,0.000,1|2013-10-02 00:00:00|6.59844600|80.47048000|-1;2|2013-10-02 23:59:59|6.59844600|80.47048000|-1
18,STAY,51177,2013-10-02 00:00:00,81.65619218,7.69553945,51177,2013-10-02 10:56:14,81.65619218,7.69553945,0.000,39374,0.000,1|2013-10-02 00:00:00|7.69553945|81.65619218|51177;2|2013-10-02 10:56:14|7.69553945|81.65619218|51177
18,MOVE,-1,2013-10-02 10:56:14,81.65619218,7.69553945,51177,2013-10-02 19:21:09,81.65552405,7.69543115,74.677,30295,0.009,1|2013-10-02 10:56:14|7.69553945|81.65619218|-1;2|2013-10-02 11:33:17|7.60455400|81.71015000|-1;3|2013-10-02 12:11:56|7.70336800|81.67421700|-1;4|2013-10-02 12:57:42|7.71235100|81.70116600|-1;5|2013-10-02 13:17:02|7.68540200|81.73709900|-1;6|2013-10-02 13:44:34|7.70336800|81.67421700|-1;7|2013-10-02 15:54:50|7.77523300|81.61133500|-1;8|2013-10-02 18:09:11|7.75726700|81.63828500|-1;9|2013-10-02 18:40:20|7.68540200|81.71913300|-1;10|2013-10-02 19:21:09|7.69543115|81.65552405|51177
18,STAY,51177,2013-10-02 19:21:09,81.65552405,7.69543115,51177,2013-10-02 23:59:59,81.65552405,7.69543115,0.000,16730,0.000,1|2013-10-02 19:21:09|7.69543115|81.65552405|51177;2|2013-10-02 23:59:59|7.69543115|81.65552405|51177
19,STAY,30661,2013-10-02 00:00:00,80.00978205,6.98012100,30661,2013-10-02 11:21:55,80.00978205,6.98012100,0.000,40915,0.000,1|2013-10-02 00:00:00|6.98012100|80.00978205|30661;2|2013-10-02 11:21:55|6.98012100|80.00978205|30661
19,MOVE,-1,2013-10-02 11:21:55,80.00978205,6.98012100,29641,2013-10-02 15:51:50,79.87134490,6.94294880,15840.612,16195,3.521,1|2013-10-02 11:21:55|6.98012100|80.00978205|-1;2|2013-10-02 11:51:33|6.95777000|79.91352700|-1;3|2013-10-02 15:17:16|6.98471900|79.98539200|-1;4|2013-10-02 15:51:50|6.94294880|79.87134490|29641
19,STAY,29641,2013-10-02 15:51:50,79.87134490,6.94294880,29641,2013-10-02 19:40:59,79.87134490,6.94294880,0.000,13749,0.000,1|2013-10-02 15:51:50|6.94294880|79.87134490|29641;2|2013-10-02 19:40:59|6.94294880|79.87134490|29641
19,MOVE,-1,2013-10-02 19:40:59,79.87134490,6.94294880,30407,2013-10-02 23:39:53,79.97967286,6.95883455,12099.194,14334,3.039,1|2013-10-02 19:40:59|6.94294880|79.87134490|-1;2|2013-10-02 19:45:59|6.93980400|79.85962800|-1;3|2013-10-02 20:32:05|6.95777000|79.91352700|-1;4|2013-10-02 23:39:53|6.95883455|79.97967286|30407
19,STAY,30407,2013-10-02 23:39:53,79.97967286,6.95883455,30407,2013-10-02 23:59:59,79.97967286,6.95883455,0.000,1206,0.000,1|2013-10-02 23:39:53|6.95883455|79.97967286|30407;2|2013-10-02 23:59:59|6.95883455|79.97967286|30407
20,STAY,32169,2013-10-02 00:00:00,80.03658709,7.03468430,32169,2013-10-02 10:15:44,80.03658709,7.03468430,0.000,36944,0.000,1|2013-10-02 00:00:00|7.03468430|80.03658709|32169;2|2013-10-02 10:15:44|7.03468430|80.03658709|32169
20,MOVE,-1,2013-10-02 10:15:44,80.03658709,7.03468430,-1,2013-10-02 11:15:16,80.05725700,7.00268600,4211.703,3572,4.245,1|2013-10-02 10:15:44|7.03468430|80.03658709|-1;2|2013-10-02 11:15:16|7.00268600|80.05725700|-1
20,STAY,-1,2013-10-02 11:15:16,80.05725700,7.00268600,-1,2013-10-02 15:31:47,80.05725700,7.00268600,0.000,15391,0.000,1|2013-10-02 11:15:16|7.00268600|80.05725700|-1;2|2013-10-02 15:31:47|7.00268600|80.05725700|-1
20,MOVE,-1,2013-10-02 15:31:47,80.05725700,7.00268600,-1,2013-10-02 22:50:28,80.05725700,7.02065200,1986.875,26321,0.272,1|2013-10-02 15:31:47|7.00268600|80.05725700|-1;2|2013-10-02 21:28:18|6.95777000|80.00335800|-1;3|2013-10-02 22:32:38|7.02963500|80.03030800|-1;4|2013-10-02 22:50:28|7.02065200|80.05725700|-1
20,STAY,-1,2013-10-02 22:50:28,80.05725700,7.02065200,-1,2013-10-02 23:59:59,80.05725700,7.02065200,0.000,4171,0.000,1|2013-10-02 22:50:28|7.02065200|80.05725700|-1;2|2013-10-02 23:59:59|7.02065200|80.05725700|-1
21,STAY,28139,2013-10-02 00:00:00,79.90334085,6.88667620,28139,2013-10-02 14:59:50,79.90334085,6.88667620,0.000,53990,0.000,1|2013-10-02 00:00:00|6.88667620|79.90334085|28139;2|2013-10-02 14:59:50|6.88667620|79.90334085|28139
21,MOVE,-1,2013-10-02 14:59:50,79.90334085,6.88667620,28646,2013-10-02 19:18:32,79.94873357,6.90721330,5506.937,15522,1.277,1|2013-10-02 14:59:50|6.88667620|79.90334085|-1;2|2013-10-02 19:18:32|6.90721330|79.94873357|28646
21,STAY,28646,2013-10-02 19:18:32,79.94873357,6.90721330,28646,2013-10-02 23:59:59,79.94873357,6.90721330,0.000,16887,0.000,1|2013-10-02 19:18:32|6.90721330|79.94873357|28646;2|2013-10-02 23:59:59|6.90721330|79.94873357|28646
22,STAY,35295,2013-10-01 00:00:00,81.06660846,7.11562220,35295,2013-10-01 04:12:00,81.06660846,7.11562220,0.000,15120,0.000,1|2013-10-01 00:00:00|7.11562220|81.06660846|35295;2|2013-10-01 04:12:00|7.11562220|81.06660846|35295
22,MOVE,-1,2013-10-01 04:12:00,81.06660846,7.11562220,32235,2013-10-01 17:39:00,80.60558632,7.04963355,51451.905,48420,3.825,1|2013-10-01 04:12:00|7.11562220|81.06660846|-1;2|2013-10-01 06:30:00|7.48777400|81.32387600|-1;3|2013-10-01 16:10:00|7.29014500|80.65014200|-1;4|2013-10-01 17:39:00|7.04963355|80.60558632|32235
22,STAY,32235,2013-10-01 17:39:00,80.60558632,7.04963355,32235,2013-10-01 23:59:59,80.60558632,7.04963355,0.000,22859,0.000,1|2013-10-01 17:39:00|7.04963355|80.60558632|32235;2|2013-10-01 23:59:59|7.04963355|80.60558632|32235
23,STAY,-1,2013-10-02 00:00:00,80.53336200,6.94878700,-1,2013-10-02 07:44:35,80.53336200,6.94878700,0.000,27875,0.000,1|2013-10-02 00:00:00|6.94878700|80.53336200|-1;2|2013-10-02 07:44:35|6.94878700|80.53336200|-1
23,MOVE,-1,2013-10-02 07:44:35,80.53336200,6.94878700,-1,2013-10-02 14:23:32,80.61421000,6.98471900,9777.835,23937,1.471,1|2013-10-02 07:44:35|6.94878700|80.53336200|-1;2|2013-10-02 13:04:37|6.98471900|80.61421000|-1;3|2013-10-02 13:58:04|7.08353400|80.63217600|-1;4|2013-10-02 14:12:10|7.00268600|80.47946300|-1;5|2013-10-02 14:23:32|6.98471900|80.61421000|-1
23,STAY,-1,2013-10-02 14:23:32,80.61421000,6.98471900,-1,2013-10-02 15:17:47,80.61421000,6.98471900,0.000,3255,0.000,1|2013-10-02 14:23:32|6.98471900|80.61421000|-1;2|2013-10-02 15:17:47|6.98471900|80.61421000|-1
23,MOVE,-1,2013-10-02 15:17:47,80.61421000,6.98471900,-1,2013-10-02 15:45:04,80.63217600,7.08353400,11106.862,1637,24.426,1|2013-10-02 15:17:47|6.98471900|80.61421000|-1;2|2013-10-02 15:45:04|7.08353400|80.63217600|-1
23,STAY,-1,2013-10-02 15:45:04,80.63217600,7.08353400,-1,2013-10-02 23:59:59,80.63217600,7.08353400,0.000,29695,0.000,1|2013-10-02 15:45:04|7.08353400|80.63217600|-1;2|2013-10-02 23:59:59|7.08353400|80.63217600|-1
24,STAY,-1,2013-10-01 00:00:00,80.05725700,6.25708700,-1,2013-10-01 23:59:59,80.05725700,6.25708700,0.000,86399,0.000,1|2013-10-01 00:00:00|6.25708700|80.05725700|-1;2|2013-10-01 23:59:59|6.25708700|80.05725700|-1
25,STAY,29389,2013-10-02 00:00:00,79.85532675,6.93289530,29389,2013-10-02 17:20:10,79.85532675,6.93289530,0.000,62410,0.000,1|2013-10-02 00:00:00|6.93289530|79.85532675|29389;2|2013-10-02 17:20:10|6.93289530|79.85532675|29389
25,MOVE,-1,2013-10-02 17:20:10,79.85532675,6.93289530,29640,2013-10-02 18:01:29,79.86147074,6.93623960,773.173,2479,1.123,1|2013-10-02 17:20:10|6.93289530|79.85532675|-1;2|2013-10-02 18:01:29|6.93623960|79.86147074|29640
25,STAY,29640,2013-10-02 18:01:29,79.86147074,6.93623960,29640,2013-10-02 20:43:46,79.86147074,6.93623960,0.000,9737,0.000,1|2013-10-02 18:01:29|6.93623960|79.86147074|29640;2|2013-10-02 20:43:46|6.93623960|79.86147074|29640
25,MOVE,-1,2013-10-02 20:43:46,79.86147074,6.93623960,29389,2013-10-02 20:48:46,79.85532675,6.93289530,773.173,300,9.278,1|2013-10-02 20:43:46|6.93623960|79.86147074|-1;2|2013-10-02 20:48:46|6.93289530|79.85532675|29389
25,STAY,29389,2013-10-02 20:48:46,79.85532675,6.93289530,29389,2013-10-02 23:59:59,79.85532675,6.93289530,0.000,11473,0.000,1|2013-10-02 20:48:46|6.93289530|79.85532675|29389;2|2013-10-02 23:59:59|6.93289530|79.85532675|29389
26,STAY,-1,2013-10-02 00:00:00,80.29081800,9.06880100,-1,2013-10-02 06:08:55,80.29081800,9.06880100,0.000,22135,0.000,1|2013-10-02 00:00:00|9.06880100|80.29081800|-1;2|2013-10-02 06:08:55|9.06880100|80.29081800|-1
26,MOVE,-1,2013-10-02 06:08:55,80.29081800,9.06880100,-1,2013-10-02 08:53:20,80.29081800,9.06880100,0.000,9865,0.000,1|2013-10-02 06:08:55|9.06880100|80.29081800|-1;2|2013-10-02 07:51:25|8.78134200|80.47946300|-1;3|2013-10-02 08:53:20|9.06880100|80.29081800|-1
26,STAY,-1,2013-10-02 08:53:20,80.29081800,9.06880100,-1,2013-10-02 11:44:17,80.29081800,9.06880100,0.000,10257,0.000,1|2013-10-02 08:53:20|9.06880100|80.29081800|-1;2|2013-10-02 11:44:17|9.06880100|80.29081800|-1
26,MOVE,-1,2013-10-02 11:44:17,80.29081800,9.06880100,-1,2013-10-02 16:10:31,80.29081800,9.06880100,0.000,15974,0.000,1|2013-10-02 11:44:17|9.06880100|80.29081800|-1;2|2013-10-02 13:07:51|9.10473400|80.32675000|-1;3|2013-10-02 14:04:01|9.06880100|80.29081800|-1;4|2013-10-02 14:17:41|9.06880100|80.29081800|-1;5|2013-10-02 14:54:15|9.10473400|80.32675000|-1;6|2013-10-02 16:10:31|9.06880100|80.29081800|-1
26,STAY,-1,2013-10-02 16:10:31,80.29081800,9.06880100,-1,2013-10-02 17:08:21,80.29081800,9.06880100,0.000,3470,0.000,1|2013-10-02 16:10:31|9.06880100|80.29081800|-1;2|2013-10-02 17:08:21|9.06880100|80.29081800|-1
26,MOVE,-1,2013-10-02 17:08:21,80.29081800,9.06880100,-1,2013-10-02 19:30:45,80.29081800,9.06880100,0.000,8544,0.000,1|2013-10-02 17:08:21|9.06880100|80.29081800|-1;2|2013-10-02 18:03:51|9.10473400|80.32675000|-1;3|2013-10-02 18:14:37|9.06880100|80.29081800|-1;4|2013-10-02 18:26:41|9.06880100|80.29081800|-1;5|2013-10-02 18:43:34|9.10473400|80.32675000|-1;6|2013-10-02 19:30:45|9.06880100|80.29081800|-1
26,STAY,-1,2013-10-02 19:30:45,80.29081800,9.06880100,-1,2013-10-02 20:37:30,80.29081800,9.06880100,0.000,4005,0.000,1|2013-10-02 19:30:45|9.06880100|80.29081800|-1;2|2013-10-02 20:37:30|9.06880100|80.29081800|-1
