6,MOVE,,2013-10-01 15:20:00,79.89556091,7.02065185,,2013-10-01 16:33:00,79.89556091,7.02065185,0.000,4380,0.000,1|2013-10-01 15:20:00|7.020652|79.895561;2|2013-10-01 15:41:00|7.002686|79.895561;3|2013-10-01 15:51:00|7.020652|79.895561;4|2013-10-01 16:20:00|7.317095|80.398615;5|2013-10-01 16:33:00|7.020652|79.895561
6,STAY,,2013-10-01 16:33:00,79.89556100,7.02065200,,2013-10-01 16:53:00,79.89556100,7.02065200,0.000,1200,0.000,1|2013-10-01 16:33:00|7.020652|79.895561
6,MOVE,,2013-10-01 16:53:00,79.89556091,7.02065185,,2013-10-01 18:12:00,79.89556091,7.02065185,0.000,4740,0.000,1|2013-10-01 16:53:00|7.020652|79.895561;2|2013-10-01 18:10:00|7.092517|79.994375;3|2013-10-01 18:12:00|7.020652|79.895561
6,STAY,,2013-10-01 18:12:00,79.89556100,7.02065200,,2013-10-01 18:29:00,79.89556100,7.02065200,0.000,1020,0.000,1|2013-10-01 18:12:00|7.020652|79.895561
6,MOVE,,2013-10-01 18:29:00,79.89556091,7.02065185,,2013-10-01 19:28:00,79.90454402,7.02065185,992.547,3540,1.009,1|2013-10-01 18:29:00|7.020652|79.895561;2|2013-10-01 18:31:00|7.362010|80.497429;3|2013-10-01 18:32:00|7.335061|80.299801;4|2013-10-01 18:38:00|7.335061|80.299801;5|2013-10-01 18:41:00|7.020652|79.895561;6|2013-10-01 18:53:00|7.020652|79.895561;7|2013-10-01 18:58:00|7.020652|79.904544;8|2013-10-01 19:22:00|7.020652|79.895561;9|2013-10-01 19:28:00|7.020652|79.904544
6,STAY,,2013-10-01 19:28:00,79.90454400,7.02065200,,2013-10-01 19:59:00,79.90454400,7.02065200,0.000,1860,0.000,1|2013-10-01 19:28:00|7.020652|79.904544
6,MOVE,,2013-10-01 19:59:00,79.90454402,7.02065185,,2013-10-01 20:00:00,79.89556091,7.02065185,992.547,60,59.553,1|2013-10-01 19:59:00|7.020652|79.904544;2|2013-10-01 20:00:00|7.020652|79.895561
6,STAY,,2013-10-01 20:00:00,79.89556100,7.02065200,,2013-10-01 22:18:00,79.89556100,7.02065200,0.000,8280,0.000,1|2013-10-01 20:00:00|7.020652|79.895561
6,MOVE,,2013-10-01 22:18:00,79.89556091,7.02065185,,2013-10-01 23:17:00,79.89556091,7.02065185,0.000,3540,0.000,1|2013-10-01 22:18:00|7.020652|79.895561;2|2013-10-01 23:00:00|7.020652|79.904544;3|2013-10-01 23:17:00|7.020652|79.895561
6,STAY,,2013-10-01 23:17:00,79.89556091,7.02065185,,2013-10-01 23:59:59,79.89556091,7.02065185,0.000,2579,0.000,1|2013-10-01 23:17:00|7.020652|79.895561
7,STAY,,2013-10-01 00:00:00,80.51539600,7.64947000,,2013-10-01 23:59:59,80.51539600,7.64947000,0.000,86399,0.000,1|2013-10-01 00:00:00|7.649470|80.515396
8,STAY,,2013-10-01 00:00:00,80.03929070,7.23624653,,2013-10-01 23:59:59,80.03929070,7.23624653,0.000,86399,0.000,1|2013-10-01 00:00:00|7.236247|80.039291
9,STAY,,2013-10-01 00:00:00,81.44065600,7.95489500,,2013-10-01 15:29:00,81.44065600,7.95489500,0.000,55740,0.000,1|2013-10-01 00:00:00|7.954895|81.440656
9,MOVE,,2013-10-01 15:29:00,81.44065618,7.95489549,,2013-10-01 18:33:00,81.44065618,7.95489549,0.000,11040,0.000,1|2013-10-01 15:29:00|7.954895|81.440656;2|2013-10-01 18:04:00|8.017777|81.485572;3|2013-10-01 18:23:00|7.954895|81.440656;4|2013-10-01 18:33:00|7.954895|81.440656
9,STAY,,2013-10-01 18:33:00,81.44065618,7.95489549,,2013-10-01 23:59:59,81.44065618,7.95489549,0.000,19619,0.000,1|2013-10-01 18:33:00|7.954895|81.440656
