1,STAY,,2013-10-02 00:00:00,81.00946680,8.34116931,,2013-10-02 09:18:44,81.00946680,8.34116931,0.000,33524,0.000,1|2013-10-02 00:00:00|8.341169|81.009467
1,MOVE,,2013-10-02 09:18:44,81.00946680,8.34116931,,2013-10-02 11:34:39,80.63217610,7.47879056,104053.808,8155,45.934,1|2013-10-02 09:18:44|8.341169|81.009467;2|2013-10-02 11:34:39|7.478791|80.632176
1,STAY,,2013-10-02 11:34:39,80.63217600,7.47879100,,2013-10-02 23:59:59,80.63217600,7.47879100,0.000,44720,0.000,1|2013-10-02 11:34:39|7.478791|80.632176
2,STAY,,2013-10-02 00:00:00,81.34184194,6.86793894,,2013-10-02 08:16:03,81.34184194,6.86793894,0.000,29763,0.000,1|2013-10-02 00:00:00|6.867939|81.341842
2,MOVE,,2013-10-02 08:16:03,81.34184194,6.86793894,,2013-10-02 09:05:32,81.40472373,6.89488828,7561.956,2969,9.169,1|2013-10-02 08:16:03|6.867939|81.341842;2|2013-10-02 09:05:32|6.894888|81.404724
2,STAY,,2013-10-02 09:05:32,81.40472400,6.89488800,,2013-10-02 14:28:46,81.40472400,6.89488800,0.000,19394,0.000,1|2013-10-02 09:05:32|6.894888|81.404724
2,MOVE,,2013-10-02 14:28:46,81.40472373,6.89488828,,2013-10-02 17:15:15,81.40472373,6.89488828,0.000,9989,0.000,1|2013-10-02 14:28:46|6.894888|81.404724;2|2013-10-02 15:57:52|6.867939|81.332859;3|2013-10-02 17:15:15|6.894888|81.404724
2,STAY,,2013-10-02 17:15:15,81.40472400,6.89488800,,2013-10-02 19:57:48,81.40472400,6.89488800,0.000,9753,0.000,1|2013-10-02 17:15:15|6.894888|81.404724
2,MOVE,,2013-10-02 19:57:48,81.40472373,6.89488828,,2013-10-02 21:34:52,81.54845352,7.21828031,39131.086,5824,24.188,1|2013-10-02 19:57:48|6.894888|81.404724;2|2013-10-02 21:34:52|7.218280|81.548454
2,STAY,,2013-10-02 21:34:52,81.54845352,7.21828031,,2013-10-02 23:59:59,81.54845352,7.21828031,0.000,8707,0.000,1|2013-10-02 21:34:52|7.218280|81.548454
